	Education	Income	Customer_For	Age	AmountSpent	Children	Family_Size	Is_Parent	TotalAcceptedCmp	NumTotalPurchases	Clusters
1304	1	71626.0	52272000000000000	45	1305	0	2	0	1	19	2
1305	1	60894.0	31622400000000000	58	832	1	3	1	0	26	3
1306	1	50200.0	39052800000000000	48	401	2	4	1	0	19	3
1307	0	81051.0	3196800000000000	59	1501	0	2	0	2	23	0
1308	1	65169.0	14342400000000000	42	1189	0	2	0	5	28	0
1309	1	59868.0	29548800000000000	52	1194	1	3	1	0	32	3
1310	0	65695.0	12873600000000000	64	656	1	3	1	0	21	3
1311	0	64857.0	50371200000000000	68	1540	0	1	0	0	23	2
1312	0	45143.0	26524800000000000	59	311	1	3	1	0	15	1
1313	0	74805.0	20304000000000000	69	820	1	3	1	0	26	3
1314	0	59060.0	14601600000000000	35	274	1	3	1	0	14	1
1315	0	27238.0	37584000000000000	62	57	2	3	1	0	9	1
1316	1	47009.0	23414400000000000	59	448	1	3	1	0	17	3
1317	0	46094.0	1641600000000000	51	44	2	4	1	0	5	1
1318	1	40321.0	28944000000000000	52	102	2	4	1	0	8	1
1319	1	37235.0	12787200000000000	40	61	1	3	1	0	5	1
1320	0	81843.0	37411200000000000	64	1643	0	2	0	0	27	2
1321	0	46692.0	33523200000000000	66	397	1	3	1	0	15	3
1322	1	77382.0	14947200000000000	56	1121	1	3	1	1	26	3
1323	1	37774.0	57369600000000000	47	473	2	3	1	2	16	3
1324	1	18393.0	7948800000000000	50	50	1	3	1	0	8	1
1325	0	72828.0	43200000000000000	62	1678	1	3	1	0	28	3
1326	1	24711.0	6220800000000000	42	58	0	2	0	0	7	2
1327	0	45503.0	23932800000000000	49	170	1	3	1	0	9	1
1328	0	6560.0	17193600000000000	42	373	0	1	0	0	2	2
1329	0	71604.0	19353600000000000	79	1196	0	2	0	2	17	0
1330	1	27244.0	9849600000000000	45	101	1	3	1	0	8	1
1331	1	48752.0	48729600000000000	55	316	2	4	1	1	17	3
1332	1	71434.0	24537600000000000	62	1400	1	3	1	2	21	3
1333	1	90842.0	28944000000000000	76	1424	0	1	0	0	27	2
1334	0	88097.0	58752000000000000	46	844	1	3	1	4	20	0
1335	1	51948.0	24624000000000000	49	311	1	3	1	0	13	1
1336	1	71853.0	36028800000000000	42	1149	0	2	0	0	17	2
1337	0	35876.0	6048000000000000	41	129	0	2	0	0	8	2
1338	1	40049.0	22118400000000000	72	32	1	2	1	0	5	1
1339	1	39660.0	59616000000000000	42	299	1	2	1	1	14	1
1340	1	50127.0	2678400000000000	62	320	1	3	1	1	13	1
1341	0	43263.0	50544000000000000	47	441	1	3	1	0	16	3
1342	0	62845.0	54950400000000000	75	1178	2	4	1	2	28	3
1343	1	18929.0	43027200000000000	34	85	0	2	0	0	6	2
1344	1	24367.0	40262400000000000	42	24	1	2	1	0	4	1
1345	1	33249.0	42681600000000000	49	112	1	2	1	0	8	1
1346	0	26887.0	43545600000000000	65	30	1	3	1	0	5	1
1347	0	50150.0	32313600000000000	41	410	0	2	0	0	16	2
1348	1	62061.0	26092800000000000	48	800	1	3	1	1	24	3
1349	0	85696.0	36460800000000000	62	1313	0	1	0	1	20	0
1350	0	76542.0	39398400000000000	68	1483	0	2	0	0	23	2
1351	1	70515.0	21686400000000000	31	1258	0	1	0	1	17	2
1352	1	18227.0	51667200000000000	37	28	1	3	1	0	4	1
1353	1	69139.0	13219200000000000	59	227	1	3	1	0	11	1
1354	1	69109.0	51580800000000000	42	1555	0	2	0	2	20	0
1355	1	69627.0	40521600000000000	62	861	1	2	1	0	23	3
1356	1	38136.0	37411200000000000	46	103	1	3	1	1	8	1
1357	0	62159.0	5356800000000000	78	634	0	1	0	0	19	2
1358	1	80695.0	15724800000000000	61	1918	0	1	0	0	19	2
1359	0	33316.0	23155200000000000	53	131	2	3	1	0	10	1
1360	1	58554.0	55382400000000000	56	586	2	4	1	0	22	3
1361	1	17256.0	18835200000000000	32	62	1	3	1	1	7	1
1362	1	53034.0	34128000000000000	50	447	2	3	1	0	22	3
1363	0	52203.0	60307200000000000	74	939	0	2	0	0	27	2
1364	0	59601.0	29289600000000000	47	797	1	2	1	1	15	3
1365	0	75154.0	57283200000000000	66	1143	1	2	1	1	16	3
1366	1	47025.0	20217600000000000	48	415	1	2	1	0	17	1
1367	1	37971.0	18662400000000000	51	30	1	3	1	0	5	1
1368	0	41335.0	15984000000000000	56	187	1	2	1	0	12	1
1369	1	67267.0	4060800000000000	66	251	1	3	1	0	11	1
1370	1	57338.0	5270400000000000	49	237	1	2	1	0	12	1
1371	0	50523.0	16070400000000000	64	91	2	4	1	0	8	1
1372	0	35791.0	36201600000000000	59	35	3	4	1	0	6	1
1373	0	50611.0	54691200000000000	64	493	1	2	1	1	22	3
1374	0	56242.0	41731200000000000	55	971	1	3	1	0	28	3
1375	1	48904.0	49593600000000000	64	371	1	2	1	0	17	3
1376	1	56243.0	15638400000000000	49	396	3	4	1	0	20	1
1377	1	21355.0	27043200000000000	39	68	1	3	1	2	7	1
1378	0	57420.0	31881600000000000	53	322	1	3	1	1	15	3
1380	0	46390.0	4752000000000000	69	222	1	2	1	0	10	1
1381	0	54342.0	31190400000000000	68	177	2	4	1	0	12	1
1384	1	20895.0	54518400000000000	51	45	1	3	1	0	6	1
1385	1	92344.0	14256000000000000	76	1899	0	2	0	2	20	0
1387	0	26907.0	27043200000000000	48	22	2	4	1	0	6	1
1388	1	44964.0	48384000000000000	44	41	2	4	1	0	5	1
1389	1	75507.0	5011200000000000	45	1440	0	2	0	0	21	2
1390	0	53761.0	22550400000000000	52	325	2	4	1	0	17	1
1391	1	22682.0	23241600000000000	51	95	1	3	1	0	10	1
1392	0	38887.0	10281600000000000	52	42	1	3	1	0	5	1
1393	0	41658.0	51580800000000000	49	72	2	3	1	0	6	1
1394	0	29791.0	3888000000000000	52	20	1	3	1	0	7	1
1395	0	63915.0	28857600000000000	68	789	2	4	1	0	23	3
1396	1	39996.0	3283200000000000	50	15	2	3	1	0	4	1
1397	1	26759.0	12268800000000000	52	59	1	2	1	0	8	1
1398	0	63841.0	37497600000000000	56	908	1	2	1	0	22	3
1399	0	51039.0	48902400000000000	55	417	2	4	1	0	14	1
1400	1	60544.0	58147200000000000	63	289	2	4	1	0	15	3
1401	1	65685.0	7948800000000000	52	769	1	3	1	0	21	3
1402	1	37716.0	5961600000000000	71	188	1	3	1	0	10	1
1403	1	36864.0	59184000000000000	67	354	1	2	1	1	14	3
1404	0	44511.0	54000000000000000	54	727	1	3	1	0	26	3
1405	0	36947.0	59702400000000000	57	146	2	4	1	0	11	1
1406	0	47352.0	38361600000000000	73	319	1	3	1	0	16	3
1407	0	67087.0	16761600000000000	71	794	1	3	1	0	22	3
1408	1	57045.0	56937600000000000	74	454	1	3	1	0	18	3
1409	0	36957.0	57110400000000000	71	152	2	3	1	1	11	1
1410	0	69389.0	55209600000000000	47	797	1	3	1	0	22	3
1411	1	80134.0	34992000000000000	52	1690	1	3	1	4	16	0
1412	0	43142.0	11318400000000000	55	20	2	4	1	0	4	1
1413	1	80589.0	13651200000000000	80	1428	0	2	0	2	21	0
1414	1	34412.0	43286400000000000	34	209	1	2	1	0	11	1
1415	1	57537.0	33177600000000000	45	545	1	2	1	0	19	3
1416	1	22634.0	45705600000000000	58	96	0	2	0	0	6	2
1417	1	51315.0	10886400000000000	76	222	0	2	0	0	10	2
1418	1	36026.0	9072000000000000	52	61	3	5	1	0	7	1
1419	1	24639.0	13132800000000000	51	44	2	4	1	0	9	1
1420	0	34578.0	6825600000000000	52	8	3	5	1	0	4	1
1421	0	65704.0	22377600000000000	52	817	0	1	0	0	23	2
1422	1	63810.0	51408000000000000	58	1371	1	2	1	1	23	3
1423	0	54132.0	11491200000000000	55	42	1	3	1	0	5	1
1424	1	18690.0	47347200000000000	65	60	0	2	0	0	5	2
1425	1	28164.0	36374400000000000	54	78	1	3	1	0	9	1
1426	0	34596.0	38188800000000000	50	23	1	3	1	0	4	1
1427	0	43269.0	24710400000000000	52	19	1	3	1	0	4	1
1428	0	38741.0	7862400000000000	66	61	2	3	1	0	7	1
1429	1	31907.0	41644800000000000	52	449	0	1	0	0	14	2
1430	0	27100.0	38880000000000000	41	37	1	3	1	0	5	1
1431	0	31163.0	11750400000000000	51	38	1	2	1	0	5	1
1432	1	92533.0	16588800000000000	39	1131	0	2	0	2	23	0
1433	1	34853.0	16243200000000000	51	34	2	3	1	0	7	1
1434	1	70844.0	20908800000000000	57	294	2	3	1	0	17	3
1435	0	31086.0	36374400000000000	45	48	2	4	1	1	6	1
1436	1	60544.0	58147200000000000	63	289	2	4	1	0	15	3
1437	0	20491.0	44928000000000000	38	30	0	2	0	0	4	2
1438	1	42523.0	5788800000000000	60	125	0	2	0	0	7	2
1439	1	39922.0	43200000000000000	41	156	1	3	1	0	9	1
1440	1	33402.0	29894400000000000	72	70	2	4	1	0	9	1
1441	0	36408.0	24278400000000000	75	22	2	4	1	0	4	1
1442	1	21645.0	57369600000000000	45	65	1	3	1	1	9	1
1443	0	78427.0	52963200000000000	76	1930	0	1	0	2	23	0
1444	1	82657.0	23760000000000000	78	2283	0	2	0	2	23	0
1445	1	51876.0	22204800000000000	66	310	0	2	0	0	13	2
1446	0	78041.0	48384000000000000	53	1319	0	2	0	0	18	2
1447	1	52852.0	49680000000000000	67	879	1	3	1	1	26	3
1448	0	70038.0	21340800000000000	42	1244	0	2	0	0	17	2
1449	0	69401.0	8467200000000000	51	690	1	3	1	0	17	3
1450	1	46053.0	42940800000000000	52	209	1	3	1	0	12	1
1451	1	77343.0	1728000000000000	59	1134	0	2	0	0	17	2
1452	1	73892.0	19699200000000000	71	1507	0	1	0	1	23	0
1453	0	40304.0	23500800000000000	57	57	1	2	1	0	6	1
1454	0	32727.0	57888000000000000	59	529	0	2	0	0	17	2
1455	1	68695.0	345600000000000	55	1091	0	2	0	0	16	2
1456	1	43300.0	53913600000000000	53	180	1	2	1	1	11	1
1457	1	26290.0	46051200000000000	52	77	2	4	1	0	10	1
1458	1	93790.0	11836800000000000	54	2349	0	1	0	4	25	0
1459	0	38410.0	56419200000000000	50	534	0	2	0	1	18	2
1460	0	64866.0	13305600000000000	74	556	1	2	1	1	21	3
1461	1	57957.0	27129600000000000	65	637	1	3	1	0	25	3
1462	0	46015.0	6652800000000000	69	46	2	4	1	2	5	1
1463	1	16531.0	950400000000000	46	44	1	3	1	0	9	1
1464	0	28072.0	30758400000000000	38	47	1	3	1	0	5	1
1465	0	49476.0	32313600000000000	61	795	1	2	1	0	22	3
1466	1	50725.0	43286400000000000	71	586	1	3	1	0	21	3
1467	1	83844.0	35683200000000000	72	1574	0	2	0	1	20	0
1468	0	41145.0	12182400000000000	74	13	2	4	1	0	4	1
1469	1	67419.0	45705600000000000	54	1471	1	3	1	0	25	3
1470	0	23162.0	16416000000000000	54	65	2	4	1	0	8	1
1471	1	34380.0	36547200000000000	47	175	1	3	1	0	12	1
1472	1	34704.0	36979200000000000	58	40	1	2	1	0	5	1
1473	0	94871.0	57542400000000000	55	1078	2	4	1	3	18	3
1474	1	65148.0	50976000000000000	66	1115	1	3	1	0	21	3
1475	1	39898.0	43372800000000000	70	134	1	3	1	0	9	1
1476	0	64857.0	50371200000000000	68	1540	0	1	0	0	23	2
1477	0	59892.0	20649600000000000	54	87	1	3	1	0	7	1
1478	0	41020.0	21081600000000000	37	217	0	1	0	0	10	2
1479	0	57072.0	13478400000000000	63	1034	1	3	1	1	27	3
1480	1	60474.0	39225600000000000	45	1180	1	2	1	0	31	3
1481	1	62807.0	57628800000000000	64	819	1	3	1	0	23	3
1482	0	19414.0	22118400000000000	43	32	1	3	1	0	5	1
1483	1	19107.0	26870400000000000	44	46	1	3	1	0	6	1
1484	0	75484.0	60134400000000000	48	1159	1	3	1	0	18	3
1485	0	70379.0	41731200000000000	48	860	1	2	1	0	25	3
1486	0	79419.0	604800000000000	54	1631	0	2	0	0	15	2
1487	0	64014.0	1641600000000000	78	444	3	5	1	1	22	3
1488	1	76998.0	46137600000000000	69	1910	1	3	1	1	29	3
1489	0	49854.0	19958400000000000	52	380	1	3	1	0	18	3
1490	0	60585.0	31968000000000000	53	736	2	4	1	1	30	3
1491	0	42873.0	45273600000000000	74	269	2	3	1	0	15	3
1492	1	87679.0	29116800000000000	36	2524	0	2	0	4	29	0
1493	1	57867.0	23414400000000000	46	612	1	3	1	0	25	3
1494	1	35765.0	17280000000000000	34	75	1	3	1	0	8	1
1495	1	65492.0	13305600000000000	65	1045	0	2	0	0	26	2
1496	1	32952.0	18144000000000000	47	55	1	2	1	0	6	1
1497	0	53374.0	58924800000000000	55	1064	1	3	1	2	21	3
1498	1	71706.0	51235200000000000	65	1443	1	3	1	0	25	3
1499	1	68487.0	45964800000000000	36	1366	0	2	0	0	30	2
1500	0	53253.0	43459200000000000	49	436	2	4	1	0	19	3
1501	0	31163.0	11750400000000000	51	38	1	2	1	0	5	1
1502	1	42014.0	58838400000000000	47	436	1	3	1	1	20	3
1503	0	54108.0	51926400000000000	51	747	2	4	1	0	32	3
1504	0	49667.0	58579200000000000	69	1396	0	1	0	2	22	0
1505	0	63206.0	8726400000000000	50	928	0	2	0	1	14	2
1506	0	57136.0	30672000000000000	52	642	2	4	1	0	26	3
1507	0	46772.0	51753600000000000	49	1048	1	3	1	1	30	3
1508	0	78931.0	21340800000000000	53	943	0	2	0	0	24	2
1509	1	53977.0	33350400000000000	66	907	1	3	1	0	27	3
1510	1	84219.0	12700800000000000	36	1198	0	2	0	0	18	2
1511	0	46098.0	58752000000000000	49	120	2	3	1	0	11	1
1512	1	73538.0	50198400000000000	59	1658	1	3	1	0	26	3
1513	1	79529.0	5443200000000000	38	1638	0	2	0	0	22	2
1514	0	20981.0	36720000000000000	47	73	0	2	0	1	7	2
1515	1	51766.0	9504000000000000	44	275	1	2	1	0	12	1
1516	1	55759.0	49939200000000000	62	854	1	3	1	0	26	3
1517	1	33039.0	25315200000000000	46	78	1	3	1	0	7	1
1518	0	37787.0	24364800000000000	52	106	1	3	1	0	7	1
1519	1	27242.0	51408000000000000	54	106	1	2	1	1	7	1
1520	0	87188.0	33782400000000000	41	1923	0	1	0	1	19	0
1521	1	69930.0	34473600000000000	53	1662	0	2	0	0	22	2
1522	1	37697.0	12268800000000000	48	84	1	2	1	0	7	1
1523	0	37401.0	4665600000000000	51	48	1	3	1	0	7	1
1524	1	3502.0	38188800000000000	51	5	1	2	1	0	0	1
1525	1	58597.0	50630400000000000	48	733	2	4	1	0	32	3
1526	0	82032.0	7344000000000000	76	1234	0	1	0	0	17	2
1527	1	28087.0	48816000000000000	66	112	2	4	1	0	9	1
1528	0	74004.0	10800000000000000	37	1658	0	1	0	3	15	0
1529	1	19740.0	39916800000000000	64	55	1	3	1	0	7	1
1530	0	57036.0	48816000000000000	49	1513	1	3	1	1	26	3
1531	0	53083.0	35424000000000000	66	271	2	4	1	1	17	3
1532	0	69283.0	1296000000000000	49	904	1	3	1	0	27	3
1533	0	46098.0	58752000000000000	49	120	2	3	1	1	11	1
1534	0	23331.0	57283200000000000	36	103	1	3	1	0	8	1
1535	0	23331.0	54604800000000000	36	269	1	2	1	0	17	1
1536	1	9255.0	16502400000000000	35	22	1	2	1	0	5	1
1537	0	67786.0	17625600000000000	65	1156	0	1	0	1	16	2
1538	0	71969.0	53654400000000000	53	1086	1	3	1	1	19	3
1539	0	59235.0	46051200000000000	57	1128	1	2	1	0	28	3
1540	1	31928.0	8035200000000000	35	72	1	3	1	0	9	1
1541	0	74881.0	41299200000000000	63	964	2	4	1	0	27	3
1542	1	65819.0	49852800000000000	46	1383	0	2	0	0	20	2
1543	0	51411.0	34473600000000000	71	18	3	4	1	0	4	1
1544	1	51983.0	57628800000000000	60	793	1	2	1	0	24	3
1545	0	42386.0	45964800000000000	38	100	1	3	1	0	7	1
1546	0	30390.0	25920000000000000	37	80	0	2	0	0	6	2
1547	1	30983.0	51580800000000000	61	167	0	1	0	1	8	2
1548	1	66033.0	45360000000000000	67	677	1	2	1	0	20	3
1549	0	37284.0	39484800000000000	49	23	2	4	1	0	4	1
1550	0	57530.0	22464000000000000	73	92	1	2	1	0	7	1
1551	0	76800.0	9763200000000000	59	641	0	2	0	0	16	2
1552	1	63943.0	57456000000000000	68	1106	1	3	1	0	17	3
1553	1	76081.0	3196800000000000	62	1033	0	2	0	1	14	2
1554	1	67445.0	59270400000000000	50	1174	1	3	1	0	32	3
1555	0	37054.0	24796800000000000	57	25	2	4	1	0	6	1
1556	0	47175.0	52617600000000000	62	240	2	4	1	2	17	3
1557	1	31859.0	32832000000000000	48	20	1	2	1	0	4	1
1558	1	27215.0	45100800000000000	63	102	3	4	1	0	11	1
1559	0	70179.0	29635200000000000	48	1034	1	2	1	0	26	3
1560	1	39922.0	43200000000000000	41	156	1	3	1	0	9	1
1561	0	49681.0	20476800000000000	48	458	2	4	1	0	21	3
1562	1	24645.0	52272000000000000	36	17	1	3	1	0	4	1
1563	1	79865.0	950400000000000	70	792	1	2	1	0	21	3
1564	1	44322.0	1123200000000000	39	92	1	3	1	0	8	1
1565	1	47958.0	45446400000000000	72	407	1	2	1	0	16	3
1566	0	63972.0	49593600000000000	60	1269	1	2	1	1	23	3
1567	1	75315.0	6480000000000000	70	841	1	3	1	0	23	3
1568	0	55517.0	55296000000000000	74	633	2	4	1	1	23	3
1569	0	75283.0	39657600000000000	67	1019	3	5	1	0	25	3
1570	0	82800.0	50284800000000000	78	1315	0	1	0	3	26	0
1571	1	38998.0	52099200000000000	70	54	2	4	1	0	8	1
1572	0	90638.0	11750400000000000	33	2525	0	1	0	2	18	0
1573	0	27161.0	21081600000000000	38	52	1	3	1	0	5	1
1574	1	42014.0	58838400000000000	47	436	1	3	1	1	20	3
1575	0	38201.0	39484800000000000	64	268	1	3	1	0	15	1
1576	1	45203.0	8467200000000000	42	147	2	4	1	1	8	1
1577	0	81574.0	5356800000000000	77	1798	0	2	0	2	18	0
1578	1	34935.0	32227200000000000	32	137	0	2	0	0	8	2
1579	0	60482.0	45100800000000000	48	507	1	2	1	0	17	3
1580	1	34633.0	13564800000000000	68	15	3	5	1	0	4	1
1581	0	78093.0	17280000000000000	77	1105	0	2	0	0	17	2
1582	1	82460.0	18057600000000000	74	974	0	1	0	0	15	2
1583	0	45903.0	5788800000000000	58	66	1	3	1	0	8	1
1584	1	81361.0	10713600000000000	37	778	0	1	0	1	27	2
1585	0	35860.0	3542400000000000	51	49	2	3	1	2	6	1
1586	0	40442.0	58665600000000000	72	169	2	4	1	1	12	1
1587	1	61482.0	172800000000000	59	299	0	2	0	0	12	2
1588	1	34968.0	38448000000000000	44	221	1	3	1	0	17	1
1589	1	75794.0	16156800000000000	37	1682	0	2	0	1	25	0
1590	0	31497.0	49248000000000000	62	155	1	3	1	0	10	1
1591	1	74268.0	43200000000000000	69	892	0	2	0	0	13	2
1592	1	13724.0	57628800000000000	36	58	1	3	1	1	5	1
1593	0	45143.0	26524800000000000	59	311	1	3	1	0	15	1
1594	0	52569.0	7344000000000000	57	95	1	2	1	0	7	1
1595	0	48432.0	53481600000000000	51	424	1	2	1	1	19	3
1596	0	17144.0	11577600000000000	64	47	2	4	1	0	12	1
1597	1	36108.0	22204800000000000	40	339	1	2	1	1	15	1
1598	1	76445.0	55209600000000000	53	1410	1	3	1	0	21	3
1599	0	36663.0	5616000000000000	49	35	1	3	1	0	6	1
1600	0	53843.0	31708800000000000	59	562	1	3	1	0	20	3
1601	0	90226.0	55382400000000000	68	2352	0	2	0	1	24	0
1602	0	70638.0	33955200000000000	69	1334	0	1	0	1	20	2
1603	1	44512.0	26179200000000000	64	32	2	4	1	0	6	1
1604	1	27116.0	10281600000000000	63	41	2	4	1	0	7	1
1605	0	54072.0	29116800000000000	61	39	2	4	1	0	5	1
1606	1	71855.0	45705600000000000	47	1141	1	3	1	0	25	3
1607	0	51250.0	39398400000000000	34	710	1	2	1	1	24	3
1608	0	60432.0	9676800000000000	51	401	1	3	1	0	19	3
1609	0	65526.0	6825600000000000	60	506	1	3	1	0	17	3
1610	1	68655.0	59443200000000000	36	1538	0	1	0	0	21	2
1611	0	12393.0	49420800000000000	46	57	0	2	0	0	6	2
1612	1	64509.0	27302400000000000	34	1722	0	1	0	2	19	0
1613	1	33955.0	27993600000000000	49	270	1	2	1	0	15	1
1614	1	31353.0	15724800000000000	47	31	2	4	1	1	6	1
1615	1	55434.0	23068800000000000	40	882	1	3	1	0	24	3
1616	1	28359.0	21168000000000000	41	16	1	3	1	0	4	1
1617	1	57100.0	3628800000000000	37	311	1	2	1	0	14	1
1618	1	69139.0	13219200000000000	59	227	1	3	1	0	11	1
1619	0	52973.0	51667200000000000	68	1152	1	3	1	0	31	3
1620	0	51717.0	27043200000000000	59	122	1	3	1	1	8	1
1621	1	18793.0	46051200000000000	53	77	1	3	1	0	9	1
1622	0	66664.0	55468800000000000	42	1289	0	2	0	0	19	2
1623	1	50664.0	45705600000000000	65	561	2	3	1	0	24	3
1624	1	54414.0	45100800000000000	61	211	2	4	1	0	13	1
1625	0	54549.0	10195200000000000	72	233	1	3	1	0	12	1
1626	0	47111.0	56937600000000000	53	1092	1	2	1	0	21	3
1627	0	41003.0	40521600000000000	61	601	0	1	0	0	17	2
1628	1	19444.0	10972800000000000	42	54	1	3	1	1	10	1
1629	0	36301.0	21340800000000000	48	78	1	3	1	0	7	1
1630	0	73059.0	26092800000000000	77	1095	1	3	1	0	26	3
1631	0	42731.0	21686400000000000	55	244	1	3	1	0	13	1
1632	0	52854.0	8380800000000000	65	116	2	4	1	0	9	1
1633	1	22775.0	32400000000000000	46	15	1	3	1	0	4	1
1634	0	46681.0	22809600000000000	76	425	2	4	1	0	16	3
1635	0	59821.0	38275200000000000	69	734	1	3	1	0	26	3
1636	1	50002.0	32572800000000000	70	638	1	2	1	0	19	3
1637	1	69755.0	23328000000000000	79	894	0	2	0	0	22	2
1638	1	44078.0	864000000000000	55	41	2	4	1	0	7	1
1639	0	30560.0	31708800000000000	48	31	1	3	1	0	5	1
1640	0	35924.0	8467200000000000	55	34	2	4	1	0	5	1
1641	0	64140.0	24105600000000000	60	1750	2	3	1	4	18	0
1642	1	56386.0	52704000000000000	43	612	2	4	1	0	25	3
1643	1	24594.0	17366400000000000	45	29	1	3	1	0	5	1
1644	0	75774.0	5011200000000000	43	823	1	3	1	0	21	3
1645	0	39228.0	35856000000000000	64	20	0	1	0	0	4	2
1646	0	58494.0	17193600000000000	50	396	1	3	1	0	16	3
1647	1	58684.0	1123200000000000	43	813	0	1	0	1	21	2
1648	1	57136.0	35164800000000000	57	1179	0	1	0	1	20	2
1649	0	56551.0	4579200000000000	74	138	2	3	1	0	10	1
1650	1	22448.0	10627200000000000	42	55	1	3	1	0	9	1
1651	1	82014.0	58579200000000000	63	1511	0	1	0	1	22	0
1652	1	34213.0	57024000000000000	61	117	2	3	1	1	9	1
1654	0	25358.0	29548800000000000	77	32	1	2	1	0	6	1
1655	0	35544.0	9763200000000000	46	67	1	2	1	0	6	1
1656	0	36634.0	34300800000000000	70	335	1	3	1	0	15	1
1657	0	62670.0	12700800000000000	70	825	1	3	1	0	22	3
1658	0	50334.0	29376000000000000	52	694	1	3	1	0	23	3
1659	1	72066.0	518400000000000	43	1792	0	1	0	3	17	0
1660	0	50729.0	36547200000000000	66	496	2	3	1	0	24	3
1661	1	34916.0	35424000000000000	56	231	2	4	1	0	13	1
1662	1	64892.0	2678400000000000	48	902	1	2	1	0	24	3
1663	1	43602.0	14688000000000000	58	68	2	3	1	0	9	1
1664	0	33996.0	25142400000000000	35	71	0	1	0	0	6	2
1665	0	41473.0	32400000000000000	39	76	1	2	1	0	6	1
1666	0	63246.0	27043200000000000	57	772	2	4	1	0	22	3
1667	0	36732.0	15724800000000000	65	47	2	4	1	0	9	1
1668	0	69084.0	19180800000000000	54	1586	1	3	1	0	25	3
1669	0	77766.0	42508800000000000	57	1529	1	3	1	2	34	3
1670	0	37929.0	28857600000000000	39	265	0	1	0	3	13	0
1671	1	86610.0	25660800000000000	73	1603	0	2	0	0	18	2
1672	0	80141.0	46137600000000000	38	2091	0	2	0	2	22	0
1673	0	72635.0	33782400000000000	69	981	0	2	0	1	21	2
1674	1	69016.0	50457600000000000	54	1533	1	3	1	0	34	3
1675	0	20193.0	49939200000000000	33	82	0	2	0	0	7	2
1676	1	27573.0	39830400000000000	49	244	1	3	1	0	14	1
1677	1	15862.0	31708800000000000	45	36	1	2	1	0	5	1
1678	0	49544.0	43372800000000000	48	404	1	3	1	0	16	3
1679	1	33228.0	13564800000000000	44	71	1	3	1	0	6	1
1680	1	70440.0	22809600000000000	46	1572	0	2	0	1	23	0
1681	1	38232.0	14083200000000000	53	122	2	4	1	0	11	1
1682	0	22554.0	52099200000000000	69	41	2	4	1	0	10	1
1683	0	23536.0	2160000000000000	41	10	1	3	1	0	4	1
1684	1	49413.0	21340800000000000	72	304	1	3	1	0	13	1
1685	1	42231.0	8294400000000000	55	37	2	4	1	0	5	1
1686	0	78789.0	59616000000000000	44	1754	0	1	0	1	16	0
1687	1	56534.0	29462400000000000	56	815	1	3	1	3	25	3
1688	1	58350.0	46742400000000000	53	1001	1	2	1	0	27	3
1689	1	81217.0	29808000000000000	35	1157	0	1	0	0	22	2
1690	1	49090.0	29808000000000000	73	688	1	2	1	0	21	3
1691	0	61787.0	30931200000000000	37	1319	0	1	0	0	19	2
1692	0	18169.0	42768000000000000	39	21	1	3	1	0	4	1
1693	0	24336.0	57974400000000000	43	31	1	2	1	0	4	1
1694	1	18222.0	47088000000000000	34	67	0	2	0	0	6	2
1695	1	62335.0	34732800000000000	72	708	1	2	1	0	21	3
1696	0	42033.0	55987200000000000	53	25	2	4	1	0	4	1
1697	0	86580.0	42076800000000000	41	746	0	2	0	1	11	2
1698	0	41437.0	55728000000000000	67	32	2	3	1	0	5	1
1699	0	73705.0	10022400000000000	73	1695	2	3	1	0	25	3
1700	1	61064.0	57628800000000000	48	1080	1	3	1	0	28	3
1701	0	38452.0	7862400000000000	69	72	2	4	1	0	9	1
1702	1	18358.0	19094400000000000	35	57	1	2	1	0	10	1
1703	0	55012.0	8640000000000000	51	660	1	3	1	0	25	3
1704	1	9722.0	54864000000000000	51	103	1	3	1	1	11	1
1705	0	38175.0	24105600000000000	40	153	1	3	1	0	11	1
1706	0	58656.0	55900800000000000	68	1220	1	3	1	1	32	3
1707	1	52117.0	58924800000000000	59	279	1	3	1	0	13	3
1708	1	64813.0	15379200000000000	46	745	1	3	1	0	20	3
1709	0	54222.0	10368000000000000	51	264	1	3	1	0	12	1
1710	1	83512.0	1036800000000000	38	2157	0	2	0	5	22	0
1711	0	77520.0	26352000000000000	65	1526	1	3	1	4	23	0
1712	1	41154.0	38534400000000000	46	69	1	3	1	0	6	1
1713	1	80398.0	51494400000000000	58	1597	0	2	0	1	26	0
1714	1	18746.0	2678400000000000	32	64	1	2	1	0	8	1
1715	1	35196.0	51235200000000000	40	497	1	3	1	0	18	1
1716	1	60230.0	34992000000000000	68	1067	1	2	1	0	17	3
1717	1	22108.0	4492800000000000	47	31	2	4	1	0	7	1
1718	1	44392.0	25660800000000000	50	211	2	4	1	0	14	1
1719	0	55424.0	50198400000000000	48	877	1	3	1	2	25	3
1720	1	17688.0	45964800000000000	45	11	1	3	1	0	4	1
1721	0	92491.0	36633600000000000	41	2034	0	2	0	4	25	0
1722	1	90273.0	17020800000000000	33	1991	0	1	0	4	19	0
1723	0	82571.0	7603200000000000	62	1686	0	1	0	1	24	0
1724	0	38513.0	13132800000000000	42	324	1	2	1	1	17	1
1725	0	16653.0	6220800000000000	45	69	1	2	1	1	9	1
1726	1	42586.0	52531200000000000	69	252	2	4	1	1	16	3
1727	1	23529.0	46483200000000000	59	54	1	2	1	0	5	1
